,id_count,UTM_E,UTM_N,Depth_m,geometry
5000,2101347,405691.36,7612994.12,1.14,POINT (405691.36 7612994.12)
5001,2101348,405690.14,7612994.16,0.9109999999999999,POINT (405690.14 7612994.16)
5002,2101349,405689.33,7612994.19,0.5905,POINT (405689.33 7612994.19)
5003,2101350,405688.03,7612992.01,0.7036999,POINT (405688.03 7612992.01)
5004,2101351,405687.21,7612992.04,0.6790999999999999,POINT (405687.21 7612992.04)
5005,2101352,405686.81,7612992.06,0.7452,POINT (405686.81 7612992.06)
5006,2101353,405685.14,7612991.0,0.7036999,POINT (405685.14 7612991)
5007,2101354,405683.51,7612991.06,0.6196,POINT (405683.51 7612991.06)
5008,2101355,405681.93,7612992.24,0.6208,POINT (405681.93 7612992.24)
5009,2101356,405680.75,7612993.4,0.6163000000000001,POINT (405680.75 7612993.4)
5010,2101357,405678.71,7612993.48,0.6174000000000001,POINT (405678.71 7612993.48)
5011,2101358,405676.64,7612992.44,0.6578,POINT (405676.64 7612992.44)
5012,2101359,405676.68,7612993.55,0.7833,POINT (405676.68 7612993.55)
5013,2101360,405675.46,7612993.6,0.7586999,POINT (405675.46 7612993.6)
5014,2101361,405674.65,7612993.63,0.7104,POINT (405674.65 7612993.63)
5015,2101362,405672.61,7612993.71,0.828,POINT (405672.61 7612993.71)
5016,2101363,405670.17,7612993.8,0.7172,POINT (405670.17 7612993.8)
5017,2101364,405668.95,7612993.84,0.6936,POINT (405668.95 7612993.84)
5018,2101365,405667.33,7612993.91,0.6634,POINT (405667.33 7612993.91)
5019,2101366,405666.55,7612995.05,0.7143999000000001,POINT (405666.55 7612995.05)
5020,2101367,405665.29,7612993.98,0.7104,POINT (405665.29 7612993.98)
5021,2101368,405664.07,7612994.03,0.6219,POINT (405664.07 7612994.03)
5022,2101369,405662.85,7612994.07,0.7009000000000001,POINT (405662.85 7612994.07)
5023,2101370,405662.04,7612994.11,0.6879999000000001,POINT (405662.04 7612994.11)
5024,2101371,405660.86,7612995.27,0.6533,POINT (405660.86 7612995.27)
5025,2101372,405660.05,7612995.3,0.6487999999999999,POINT (405660.05 7612995.3)
5026,2101373,405658.01,7612995.37,0.7047999,POINT (405658.01 7612995.37)
5027,2101374,405656.43,7612996.55,0.6807,POINT (405656.43 7612996.55)
5028,2101375,405654.8,7612996.61,0.7463,POINT (405654.8 7612996.61)
5029,2101376,405653.22,7612997.79,0.7172,POINT (405653.22 7612997.79)
5030,2101377,405652.0,7612997.83,0.6779000000000001,POINT (405652 7612997.83)
5031,2101378,405650.41,7612999.01,0.6520999999999999,POINT (405650.41 7612999.01)
5032,2101379,405649.6,7612999.04,0.7081999999999999,POINT (405649.6 7612999.04)
5033,2101380,405647.97,7612999.1,0.6868999000000001,POINT (405647.97 7612999.1)
5034,2101381,405646.71,7612998.03,0.7647999,POINT (405646.71 7612998.03)
5035,2101382,405645.04,7612996.98,0.5647,POINT (405645.04 7612996.98)
5036,2101383,405643.82,7612997.02,0.5954999999999999,POINT (405643.82 7612997.02)
5037,2101384,405659.6,7612994.2,0.7071,POINT (405659.6 7612994.2)
5038,2101385,405658.78,7612994.23,0.6555,POINT (405658.78 7612994.23)
5039,2101386,405657.97,7612994.26,0.6335999999999999,POINT (405657.97 7612994.26)
5040,2101387,405657.16,7612994.29,0.6039,POINT (405657.16 7612994.29)
5041,2101388,405655.12,7612994.37,0.6308,POINT (405655.12 7612994.37)
5042,2101389,405653.05,7612993.33,0.5468,POINT (405653.05 7612993.33)
5043,2101390,405651.87,7612994.49,0.5893999999999999,POINT (405651.87 7612994.49)
5044,2101391,405650.24,7612994.55,0.6722999000000001,POINT (405650.24 7612994.55)
5045,2101392,405649.43,7612994.58,0.6678000000000001,POINT (405649.43 7612994.58)
5046,2101393,405648.21,7612994.63,0.5838,POINT (405648.21 7612994.63)
5047,2101394,405646.54,7612993.57,0.6656,POINT (405646.54 7612993.57)
5048,2101395,405645.36,7612994.73,0.5916,POINT (405645.36 7612994.73)
5049,2101396,405643.33,7612994.81,0.821,POINT (405643.33 7612994.81)
5050,2101397,405641.66,7612993.76,0.6308,POINT (405641.66 7612993.76)
5051,2101398,405640.89,7612994.9,0.5176,POINT (405640.89 7612994.9)
5052,2101399,405639.67,7612994.95,0.5176,POINT (405639.67 7612994.95)
5053,2101400,405638.86,7612994.98,0.6465000000000001,POINT (405638.86 7612994.98)
5054,2101401,405637.23,7612995.04,0.7093,POINT (405637.23 7612995.04)
5055,2101402,405635.15,7612994.0,0.6656,POINT (405635.15 7612994)
5056,2101403,405633.93,7612994.05,0.6847,POINT (405633.93 7612994.05)
5057,2101404,405632.71,7612994.09,0.6151,POINT (405632.71 7612994.09)
5058,2101405,405630.72,7612995.29,0.6224000000000001,POINT (405630.72 7612995.29)
5059,2101406,405629.91,7612995.32,0.7004,POINT (405629.91 7612995.32)
5060,2101407,405628.28,7612995.38,0.6303,POINT (405628.28 7612995.38)
5061,2101408,405627.02,7612994.31,0.5882000000000001,POINT (405627.02 7612994.31)
5062,2101409,405625.39,7612994.37,0.7508,POINT (405625.39 7612994.37)
5063,2101410,405624.58,7612994.4,0.7182999999999999,POINT (405624.58 7612994.4)
5064,2101411,405622.95,7612994.46,0.7306,POINT (405622.95 7612994.46)
5065,2101412,405621.32,7612994.52,0.6437,POINT (405621.32 7612994.52)
5066,2101413,405619.7,7612994.59,0.833,POINT (405619.7 7612994.59)
5067,2101414,405618.93,7612995.73,0.7547,POINT (405618.93 7612995.73)
5068,2101415,405617.26,7612994.68,0.7754999000000001,POINT (405617.26 7612994.68)
5069,2101416,405615.63,7612994.74,0.762,POINT (405615.63 7612994.74)
5070,2101417,405614.86,7612995.88,0.8470002,POINT (405614.86 7612995.88)
5071,2101418,405612.78,7612994.85,0.7889,POINT (405612.78 7612994.85)
5072,2101419,405611.97,7612994.88,0.7384999999999999,POINT (405611.97 7612994.88)
5073,2101420,405611.16,7612994.91,0.7486,POINT (405611.16 7612994.91)
5074,2101421,405609.12,7612994.98,0.595,POINT (405609.12 7612994.98)
5075,2101422,405608.31,7612995.02,0.6992,POINT (405608.31 7612995.02)
5076,2101423,405606.68,7612995.08,0.7609,POINT (405606.68 7612995.08)
5077,2101424,405605.06,7612995.14,0.6174000000000001,POINT (405605.06 7612995.14)
5078,2101425,405603.43,7612995.2,0.6465000000000001,POINT (405603.43 7612995.2)
5079,2101426,405602.21,7612995.25,0.6970000000000001,POINT (405602.21 7612995.25)
5080,2101427,405601.8,7612995.26,0.7311999,POINT (405601.8 7612995.26)
5081,2101428,405599.81,7612996.45,0.7463,POINT (405599.81 7612996.45)
5082,2101429,405598.59,7612996.5,0.6533,POINT (405598.59 7612996.5)
5083,2101430,405597.37,7612996.54,0.6801999999999999,POINT (405597.37 7612996.54)
5084,2101431,405595.34,7612996.62,0.934,POINT (405595.34 7612996.62)
5085,2101432,405594.48,7612995.54,0.7424,POINT (405594.48 7612995.54)
5086,2101433,405593.67,7612995.57,0.7934,POINT (405593.67 7612995.57)
5087,2101434,405592.04,7612995.63,0.8440000000000001,POINT (405592.04 7612995.63)
5088,2101435,405590.86,7612996.79,0.7895,POINT (405590.86 7612996.79)
5089,2101436,405589.64,7612996.84,0.8020001999999999,POINT (405589.64 7612996.84)
5090,2101437,405587.97,7612995.78,0.7508,POINT (405587.97 7612995.78)
5091,2101438,405587.16,7612995.81,0.6622,POINT (405587.16 7612995.81)
5092,2101439,405585.53,7612995.87,0.5972,POINT (405585.53 7612995.87)
5093,2101440,405584.31,7612995.92,0.6342,POINT (405584.31 7612995.92)
5094,2101441,405583.5,7612995.95,0.6970000000000001,POINT (405583.5 7612995.95)
5095,2101442,405581.87,7612996.01,0.6292,POINT (405581.87 7612996.01)
5096,2101443,405580.65,7612996.06,0.7172,POINT (405580.65 7612996.06)
5097,2101444,405579.47,7612997.22,0.7081999999999999,POINT (405579.47 7612997.22)
5098,2101445,405578.66,7612997.25,0.6645,POINT (405578.66 7612997.25)
5099,2101446,405576.63,7612997.33,0.6711999,POINT (405576.63 7612997.33)
5100,2101447,405575.81,7612997.36,0.5832,POINT (405575.81 7612997.36)
5101,2101448,405574.96,7612996.27,0.7406999999999999,POINT (405574.96 7612996.27)
5102,2101449,405573.33,7612996.34,0.6208,POINT (405573.33 7612996.34)
5103,2101450,405572.56,7612997.48,0.706,POINT (405572.56 7612997.48)
5104,2101451,405571.7,7612996.4,0.6589,POINT (405571.7 7612996.4)
5105,2101452,405570.53,7612997.56,0.6947999,POINT (405570.53 7612997.56)
5106,2101453,405569.31,7612997.6,0.6796,POINT (405569.31 7612997.6)
5107,2101454,405567.68,7612997.66,0.6028,POINT (405567.68 7612997.66)
5108,2101455,405566.42,7612996.6,0.7731999999999999,POINT (405566.42 7612996.6)
5109,2101456,405565.2,7612996.64,0.6890999999999999,POINT (405565.2 7612996.64)
5110,2101457,405564.43,7612997.79,0.7395999999999999,POINT (405564.43 7612997.79)
5111,2101458,405563.61,7612997.82,0.7177,POINT (405563.61 7612997.82)
5112,2101459,405561.99,7612997.88,0.6376,POINT (405561.99 7612997.88)
5113,2101460,405560.77,7612997.93,0.6219,POINT (405560.77 7612997.93)
5114,2101461,405559.14,7612997.99,0.7429999,POINT (405559.14 7612997.99)
5115,2101462,405557.92,7612998.03,0.632,POINT (405557.92 7612998.03)
5116,2101463,405557.11,7612998.06,0.6722999000000001,POINT (405557.11 7612998.06)
5117,2101464,405556.7,7612998.08,0.6331,POINT (405556.7 7612998.08)
5118,2101465,405554.26,7612998.17,0.6409,POINT (405554.26 7612998.17)
5119,2101466,405553.44,7612998.2,0.7609,POINT (405553.44 7612998.2)
5120,2101467,405552.22,7612998.25,0.6890999999999999,POINT (405552.22 7612998.25)
5121,2101468,405551.0,7612998.29,0.6196,POINT (405551 7612998.29)
5122,2101469,405549.78,7612998.34,0.6376,POINT (405549.78 7612998.34)
5123,2101470,405548.16,7612998.4,0.5445,POINT (405548.16 7612998.4)
5124,2101471,405546.94,7612998.45,0.6252,POINT (405546.94 7612998.45)
5125,2101472,405546.12,7612998.48,0.6219,POINT (405546.12 7612998.48)
5126,2101473,405544.5,7612998.54,0.6920000000000001,POINT (405544.5 7612998.54)
5127,2101474,405542.87,7612998.6,0.7026,POINT (405542.87 7612998.6)
5128,2101475,405541.24,7612998.66,0.54,POINT (405541.24 7612998.66)
5129,2101476,405540.02,7612998.71,0.6925,POINT (405540.02 7612998.71)
5130,2101477,405538.8,7612998.75,0.6208,POINT (405538.8 7612998.75)
5131,2101478,405537.18,7612998.82,0.6812999999999999,POINT (405537.18 7612998.82)
5132,2101479,405535.14,7612998.89,0.5456,POINT (405535.14 7612998.89)
5133,2101480,405534.33,7612998.92,0.7239,POINT (405534.33 7612998.92)
5134,2101481,405531.89,7612999.02,0.6118,POINT (405531.89 7612999.02)
5135,2101482,405530.26,7612999.08,0.5585,POINT (405530.26 7612999.08)
5136,2101483,405529.45,7612999.11,0.6353,POINT (405529.45 7612999.11)
5137,2101484,405528.19,7612998.04,0.5468,POINT (405528.19 7612998.04)
5138,2101485,405526.15,7612998.12,0.6011,POINT (405526.15 7612998.12)
5139,2101486,405524.97,7612999.28,0.6639,POINT (405524.97 7612999.28)
5140,2101487,405523.75,7612999.32,0.5838,POINT (405523.75 7612999.32)
5141,2101488,405522.09,7612998.27,0.6174000000000001,POINT (405522.09 7612998.27)
5142,2101489,405520.87,7612998.32,0.7026,POINT (405520.87 7612998.32)
5143,2101490,405519.24,7612998.38,0.623,POINT (405519.24 7612998.38)
5144,2101491,405517.61,7612998.44,0.6914,POINT (405517.61 7612998.44)
5145,2101492,405515.98,7612998.5,0.6129,POINT (405515.98 7612998.5)
5146,2101493,405514.4,7612999.68,0.6735,POINT (405514.4 7612999.68)
5147,2101494,405513.59,7612999.71,0.5905,POINT (405513.59 7612999.71)
5148,2101495,405511.96,7612999.77,0.5389,POINT (405511.96 7612999.77)
5149,2101496,405510.74,7612999.81,0.5782,POINT (405510.74 7612999.81)
5150,2101497,405509.11,7612999.88,0.581,POINT (405509.11 7612999.88)
5151,2101498,405507.49,7612999.94,0.5389,POINT (405507.49 7612999.94)
5152,2101499,405506.27,7612999.98,0.6487999999999999,POINT (405506.27 7612999.98)
5153,2101500,405505.05,7613000.03,0.6107,POINT (405505.05 7613000.03)
5154,2101501,405502.97,7612998.99,0.5742,POINT (405502.97 7612998.99)
5155,2101502,405501.79,7613000.15,0.6129,POINT (405501.79 7613000.15)
5156,2101503,405499.76,7613000.23,0.6286,POINT (405499.76 7613000.23)
5157,2101504,405498.94,7613000.26,0.6443000000000001,POINT (405498.94 7613000.26)
5158,2101505,405497.72,7613000.31,0.6890999999999999,POINT (405497.72 7613000.31)
5159,2101506,405495.65,7612999.27,0.6718000000000001,POINT (405495.65 7612999.27)
5160,2101507,405494.06,7613000.44,0.7204999000000001,POINT (405494.06 7613000.44)
5161,2101508,405493.21,7612999.36,0.7127,POINT (405493.21 7612999.36)
5162,2101509,405491.62,7613000.54,0.6914,POINT (405491.62 7613000.54)
5163,2101510,405489.95,7612999.48,0.7182999999999999,POINT (405489.95 7612999.48)
5164,2101511,405488.33,7612999.54,0.6914,POINT (405488.33 7612999.54)
5165,2101512,405487.51,7612999.57,0.7245,POINT (405487.51 7612999.57)
5166,2101513,405485.48,7612999.65,0.6779000000000001,POINT (405485.48 7612999.65)
5167,2101514,405484.26,7612999.7,0.6779000000000001,POINT (405484.26 7612999.7)
5168,2101515,405482.63,7612999.76,0.7278,POINT (405482.63 7612999.76)
5169,2101516,405481.41,7612999.81,0.6589,POINT (405481.41 7612999.81)
5170,2101517,405480.19,7612999.85,0.623,POINT (405480.19 7612999.85)
5171,2101518,405478.16,7612999.93,0.7154999000000001,POINT (405478.16 7612999.93)
5172,2101519,405477.39,7613001.07,0.7731999999999999,POINT (405477.39 7613001.07)
5173,2101520,405475.35,7613001.15,0.6914,POINT (405475.35 7613001.15)
5174,2101521,405473.73,7613001.21,0.5826,POINT (405473.73 7613001.21)
5175,2101522,405472.91,7613001.24,0.6386999999999999,POINT (405472.91 7613001.24)
5176,2101523,405471.69,7613001.29,0.6735,POINT (405471.69 7613001.29)
5177,2101524,405470.11,7613002.46,0.604,POINT (405470.11 7613002.46)
5178,2101525,405468.85,7613001.4,0.7609,POINT (405468.85 7613001.4)
5179,2101526,405468.08,7613002.54,0.7356999999999999,POINT (405468.08 7613002.54)
5180,2101527,405465.64,7613002.63,0.6331,POINT (405465.64 7613002.63)
5181,2101528,405464.82,7613002.66,0.6645,POINT (405464.82 7613002.66)
5182,2101529,405463.2,7613002.73,0.5636,POINT (405463.2 7613002.73)
5183,2101530,405461.98,7613002.77,0.66,POINT (405461.98 7613002.77)
5184,2101531,405460.35,7613002.83,0.6544,POINT (405460.35 7613002.83)
5185,510001,405464.87,7613100.86,0.6459,POINT (405464.87 7613100.86)
5186,510002,405466.09,7613100.82,0.6018,POINT (405466.09 7613100.82)
5187,510003,405466.49,7613100.8,0.6236,POINT (405466.49 7613100.8)
5188,510004,405468.16,7613101.85,0.5957,POINT (405468.16 7613101.85)
5189,510005,405469.02,7613102.94,0.6727,POINT (405469.02 7613102.94)
5190,510006,405471.05,7613102.86,0.7442,POINT (405471.05 7613102.86)
5191,510007,405472.27,7613102.81,0.7798999999999999,POINT (405472.27 7613102.81)
5192,510008,405473.49,7613102.77,0.8059999999999999,POINT (405473.49 7613102.77)
5193,510009,405474.3,7613102.74,0.7978000000000001,POINT (405474.3 7613102.74)
5194,510010,405475.48,7613101.58,0.7018000000000001,POINT (405475.48 7613101.58)
5195,510011,405477.11,7613101.52,0.7195999999999999,POINT (405477.11 7613101.52)
5196,510012,405477.92,7613101.49,0.6972999,POINT (405477.92 7613101.49)
5197,510013,405479.55,7613101.42,0.6615000000000001,POINT (405479.55 7613101.42)
5198,510014,405481.18,7613101.36,0.6448,POINT (405481.18 7613101.36)
5199,510015,405482.76,7613100.19,0.6158,POINT (405482.76 7613100.19)
5200,510016,405483.98,7613100.14,0.6325,POINT (405483.98 7613100.14)
5201,510017,405485.2,7613100.09,0.6431,POINT (405485.2 7613100.09)
5202,510018,405486.42,7613100.05,0.6146,POINT (405486.42 7613100.05)
5203,510019,405487.19,7613098.9,0.3946,POINT (405487.19 7613098.9)
5204,510020,405487.24,7613100.02,0.6292,POINT (405487.24 7613100.02)
5205,510021,405488.41,7613098.86,0.6616,POINT (405488.41 7613098.86)
5206,510022,405490.04,7613098.8,0.6459,POINT (405490.04 7613098.8)
5207,510023,405491.3,7613099.86,0.608,POINT (405491.3 7613099.86)
5208,510024,405492.12,7613099.83,0.6347999999999999,POINT (405492.12 7613099.83)
5209,510025,405493.74,7613099.77,0.675,POINT (405493.74 7613099.77)
5210,510026,405495.37,7613099.71,0.6620999999999999,POINT (405495.37 7613099.71)
5211,510027,405497.0,7613099.65,0.6426000000000001,POINT (405497 7613099.65)
5212,510028,405497.81,7613099.62,0.6559999999999999,POINT (405497.81 7613099.62)
5213,510029,405499.44,7613099.56,0.5922999999999999,POINT (405499.44 7613099.56)
5214,510030,405501.06,7613099.5,0.6292,POINT (405501.06 7613099.5)
5215,510031,405502.69,7613099.43,0.6839,POINT (405502.69 7613099.43)
5216,510032,405503.91,7613099.39,0.6476000000000001,POINT (405503.91 7613099.39)
5217,510033,405505.54,7613099.33,0.5957,POINT (405505.54 7613099.33)
5218,510034,405507.16,7613099.26,0.6191,POINT (405507.16 7613099.26)
5219,510035,405508.79,7613099.2,0.5811999999999999,POINT (405508.79 7613099.2)
5220,510036,405510.42,7613099.14,0.685,POINT (405510.42 7613099.14)
5221,510037,405512.04,7613099.08,0.6906,POINT (405512.04 7613099.08)
5222,510038,405512.86,7613099.05,0.6470999999999999,POINT (405512.86 7613099.05)
5223,510039,405514.48,7613098.99,0.6001,POINT (405514.48 7613098.99)
5224,510040,405515.7,7613098.94,0.742,POINT (405515.7 7613098.94)
5225,510041,405516.92,7613098.9,0.7264,POINT (405516.92 7613098.9)
5226,510042,405518.96,7613098.82,0.7129999000000001,POINT (405518.96 7613098.82)
5227,510043,405519.77,7613098.79,0.6359,POINT (405519.77 7613098.79)
5228,510048,405526.69,7613098.53,0.7733,POINT (405526.69 7613098.53)
5229,510049,405527.91,7613098.48,0.7308,POINT (405527.91 7613098.48)
5230,510050,405529.53,7613098.42,0.7229999,POINT (405529.53 7613098.42)
5231,510051,405531.16,7613098.36,0.7253000000000001,POINT (405531.16 7613098.36)
5232,510052,405531.97,7613098.33,0.8079999999999999,POINT (405531.97 7613098.33)
5233,510053,405533.6,7613098.27,0.7922999000000001,POINT (405533.6 7613098.27)
5234,510054,405534.82,7613098.22,0.6705,POINT (405534.82 7613098.22)
5235,510055,405536.45,7613098.16,0.6677,POINT (405536.45 7613098.16)
5236,510056,405537.67,7613098.11,0.5745,POINT (405537.67 7613098.11)
5237,510057,405540.15,7613099.14,0.7386999,POINT (405540.15 7613099.14)
5238,510058,405541.78,7613099.07,0.6303,POINT (405541.78 7613099.07)
5239,510059,405543.4,7613099.01,0.6448,POINT (405543.4 7613099.01)
5240,510060,405544.62,7613098.97,0.6537999999999999,POINT (405544.62 7613098.97)
5241,510061,405545.44,7613098.94,0.6543000000000001,POINT (405545.44 7613098.94)
5242,510062,405546.25,7613098.9,0.6169,POINT (405546.25 7613098.9)
5243,510063,405548.24,7613097.71,0.6705,POINT (405548.24 7613097.71)
5244,510064,405550.27,7613097.64,0.6581999999999999,POINT (405550.27 7613097.64)
5245,510065,405551.9,7613097.58,0.7364,POINT (405551.9 7613097.58)
5246,510066,405554.34,7613097.48,0.7197,POINT (405554.34 7613097.48)
5247,510067,405555.56,7613097.44,0.6169,POINT (405555.56 7613097.44)
5248,510068,405557.55,7613096.25,0.6767,POINT (405557.55 7613096.25)
5249,510069,405559.59,7613096.17,0.5778,POINT (405559.59 7613096.17)
5250,510070,405561.21,7613096.11,0.6537999999999999,POINT (405561.21 7613096.11)
5251,510071,405562.39,7613094.95,0.6616,POINT (405562.39 7613094.95)
5252,510072,405563.25,7613096.03,0.7687999999999999,POINT (405563.25 7613096.03)
5253,510073,405565.69,7613095.94,0.5996,POINT (405565.69 7613095.94)
5254,510074,405566.95,7613097.01,0.6309,POINT (405566.95 7613097.01)
5255,510075,405568.58,7613096.95,0.5778,POINT (405568.58 7613096.95)
5256,510076,405569.39,7613096.92,0.6594,POINT (405569.39 7613096.92)
5257,510077,405571.42,7613096.84,0.6661,POINT (405571.42 7613096.84)
5258,510078,405572.64,7613096.79,0.6559999999999999,POINT (405572.64 7613096.79)
5259,510079,405575.08,7613096.7,0.6487,POINT (405575.08 7613096.7)
5260,510080,405576.3,7613096.65,0.6845,POINT (405576.3 7613096.65)
5261,510081,405578.74,7613096.56,0.6995999999999999,POINT (405578.74 7613096.56)
5262,510082,405581.18,7613096.47,0.6627,POINT (405581.18 7613096.47)
5263,510083,405583.17,7613095.28,0.6616,POINT (405583.17 7613095.28)
5264,510084,405584.39,7613095.23,0.6504000000000001,POINT (405584.39 7613095.23)
5265,510085,405586.84,7613095.14,0.7733,POINT (405586.84 7613095.14)
5266,510086,405588.46,7613095.08,0.6443000000000001,POINT (405588.46 7613095.08)
5267,510087,405590.9,7613094.99,0.637,POINT (405590.9 7613094.99)
5268,510088,405592.53,7613094.93,0.6961999,POINT (405592.53 7613094.93)
5269,510089,405594.16,7613094.87,0.6929000000000001,POINT (405594.16 7613094.87)
