,UTM_E,UTM_N,Depth_m,geometry
1438,405688,7613500.0,0.804,POINT (405688 7613500)
1439,405690,7613500.0,0.7434000000000001,POINT (405690 7613500)
1440,405691,7613500.0,0.7112999999999999,POINT (405691 7613500)
1441,405692,7613500.0,0.7535,POINT (405692 7613500)
1442,405693,7613500.0,0.7277,POINT (405693 7613500)
1443,405696,7613500.0,0.7659,POINT (405696 7613500)
1444,405696,7613500.0,0.7383,POINT (405696 7613500)
1445,405697,7613500.0,0.82,POINT (405697 7613500)
1446,405697,7613500.0,0.846,POINT (405697 7613500)
1447,405698,7613500.0,0.7654000000000001,POINT (405698 7613500)
1448,405698,7613500.0,0.8,POINT (405698 7613500)
1449,405701,7613500.0,1.055,POINT (405701 7613500)
1450,405702,7613500.0,1.083,POINT (405702 7613500)
1451,405703,7613500.0,1.0070000000000001,POINT (405703 7613500)
1452,405704,7613500.0,0.7720999999999999,POINT (405704 7613500)
1453,405705,7613500.0,0.7716,POINT (405705 7613500)
1454,405705,7613500.0,0.8440000000000001,POINT (405705 7613500)
1455,405706,7613500.0,0.7823,POINT (405706 7613500)
1456,405707,7613500.0,0.948,POINT (405707 7613500)
1457,405709,7613500.0,0.907,POINT (405709 7613500)
1458,405709,7613500.0,0.927,POINT (405709 7613500)
1459,405710,7613500.0,0.8909999999999999,POINT (405710 7613500)
1460,405711,7613500.0,0.935,POINT (405711 7613500)
1461,405713,7613500.0,0.965,POINT (405713 7613500)
1462,405715,7613500.0,0.937,POINT (405715 7613500)
1463,405715,7613500.0,0.983,POINT (405715 7613500)
1464,405718,7613500.0,1.067,POINT (405718 7613500)
1465,405720,7613500.0,0.9690000000000001,POINT (405720 7613500)
1466,405721,7613500.0,1.042,POINT (405721 7613500)
1467,405722,7613500.0,1.0070000000000001,POINT (405722 7613500)
1468,405724,7613500.0,1.011,POINT (405724 7613500)
1469,405725,7613500.0,0.978,POINT (405725 7613500)
1470,405726,7613490.0,1.0,POINT (405726 7613490)
1471,405727,7613500.0,1.09,POINT (405727 7613500)
1472,405729,7613500.0,1.041,POINT (405729 7613500)
1473,405730,7613500.0,1.011,POINT (405730 7613500)
1474,405731,7613490.0,1.07,POINT (405731 7613490)
1475,405732,7613490.0,0.9520000000000001,POINT (405732 7613490)
1476,405734,7613490.0,0.907,POINT (405734 7613490)
1477,405736,7613500.0,0.7979999999999999,POINT (405736 7613500)
1478,405737,7613490.0,0.9179999999999999,POINT (405737 7613490)
1479,405738,7613490.0,0.8390000000000001,POINT (405738 7613490)
1480,405738,7613490.0,0.7862,POINT (405738 7613490)
1481,405739,7613490.0,0.826,POINT (405739 7613490)
1482,405740,7613490.0,0.7614,POINT (405740 7613490)
1483,405742,7613490.0,0.7429000000000001,POINT (405742 7613490)
1484,405742,7613490.0,0.7709999999999999,POINT (405742 7613490)
1485,405743,7613490.0,0.8140000000000001,POINT (405743 7613490)
1486,405743,7613490.0,0.7968999999999999,POINT (405743 7613490)
1487,405745,7613490.0,0.7868,POINT (405745 7613490)
1488,405747,7613490.0,0.836,POINT (405747 7613490)
1489,405747,7613490.0,0.875,POINT (405747 7613490)
1490,405750,7613490.0,0.821,POINT (405750 7613490)
1491,405751,7613490.0,0.836,POINT (405751 7613490)
1492,405752,7613490.0,0.815,POINT (405752 7613490)
1493,405753,7613490.0,0.6342,POINT (405753 7613490)
1494,405754,7613490.0,0.7693000000000001,POINT (405754 7613490)
1495,405755,7613490.0,0.7106999999999999,POINT (405755 7613490)
1496,405757,7613490.0,0.7338,POINT (405757 7613490)
1497,405758,7613490.0,0.836,POINT (405758 7613490)
1498,405760,7613490.0,0.825,POINT (405760 7613490)
1499,405761,7613490.0,0.7833,POINT (405761 7613490)
1500,405763,7613490.0,0.883,POINT (405763 7613490)
1501,405764,7613490.0,0.852,POINT (405764 7613490)
1502,405765,7613490.0,0.8859999999999999,POINT (405765 7613490)
1503,405765,7613490.0,0.9279999999999999,POINT (405765 7613490)
1504,405766,7613490.0,0.96,POINT (405766 7613490)
1505,405767,7613490.0,0.98,POINT (405767 7613490)
1506,405769,7613490.0,0.982,POINT (405769 7613490)
1507,405771,7613490.0,1.041,POINT (405771 7613490)
1508,405772,7613490.0,0.963,POINT (405772 7613490)
1509,405775,7613490.0,1.037,POINT (405775 7613490)
1510,405777,7613490.0,1.109,POINT (405777 7613490)
1511,405779,7613490.0,1.183,POINT (405779 7613490)
1512,405780,7613490.0,1.2009999999999998,POINT (405780 7613490)
1513,405780,7613490.0,1.2,POINT (405780 7613490)
1514,405782,7613490.0,1.199,POINT (405782 7613490)
1515,405785,7613490.0,0.966,POINT (405785 7613490)
1516,405785,7613490.0,0.912,POINT (405785 7613490)
1517,405787,7613490.0,0.848,POINT (405787 7613490)
1518,405789,7613490.0,0.885,POINT (405789 7613490)
1519,405791,7613490.0,0.895,POINT (405791 7613490)
1520,405793,7613490.0,0.8109999999999999,POINT (405793 7613490)
1521,405794,7613490.0,0.7702,POINT (405794 7613490)
1522,405796,7613490.0,1.199,POINT (405796 7613490)
1523,405797,7613490.0,1.2,POINT (405797 7613490)
1524,405797,7613490.0,1.2009999999999998,POINT (405797 7613490)
1525,405799,7613490.0,1.0,POINT (405799 7613490)
1526,405800,7613490.0,1.111,POINT (405800 7613490)
1527,405801,7613490.0,0.9590000000000001,POINT (405801 7613490)
1528,405803,7613490.0,0.4731,POINT (405803 7613490)
1529,405805,7613490.0,0.5265,POINT (405805 7613490)
1530,405804,7613490.0,0.1895,POINT (405804 7613490)
1531,405805,7613490.0,0.060599999999999994,POINT (405805 7613490)
1532,405805,7613490.0,0.1056,POINT (405805 7613490)
1533,405805,7613490.0,0.0944,POINT (405805 7613490)
1534,405805,7613490.0,0.03809,POINT (405805 7613490)
1535,405805,7613490.0,0.1197,POINT (405805 7613490)
1536,405806,7613490.0,0.06509999999999999,POINT (405806 7613490)
1537,405806,7613490.0,0.05666,POINT (405806 7613490)
1538,405807,7613490.0,0.0364,POINT (405807 7613490)
1539,405808,7613490.0,0.0229,POINT (405808 7613490)
1540,405809,7613490.0,0.07804,POINT (405809 7613490)
1541,405809,7613490.0,0.04822,POINT (405809 7613490)
1542,405810,7613490.0,0.16469999999999999,POINT (405810 7613490)
1543,405811,7613490.0,0.3144,POINT (405811 7613490)
1544,405812,7613490.0,0.44770000000000004,POINT (405812 7613490)
1545,405816,7613490.0,0.5901,POINT (405816 7613490)
1546,405816,7613490.0,0.6436,POINT (405816 7613490)
1547,405819,7613490.0,0.5226,POINT (405819 7613490)
1548,405818,7613490.0,0.5631,POINT (405818 7613490)
1549,405820,7613490.0,0.6446999999999999,POINT (405820 7613490)
1550,405822,7613490.0,0.7132999999999999,POINT (405822 7613490)
1551,405823,7613490.0,0.7476999999999999,POINT (405823 7613490)
1552,405825,7613490.0,0.8370000000000001,POINT (405825 7613490)
1553,405826,7613490.0,0.8370000000000001,POINT (405826 7613490)
1554,405827,7613490.0,0.5704,POINT (405827 7613490)
1555,405828,7613490.0,0.4573,POINT (405828 7613490)
1556,405829,7613490.0,0.3099,POINT (405829 7613490)
1557,405829,7613490.0,0.07297999999999999,POINT (405829 7613490)
1558,405829,7613490.0,0.1011,POINT (405829 7613490)
1559,405830,7613490.0,0.060599999999999994,POINT (405830 7613490)
1560,405831,7613480.0,0.04372,POINT (405831 7613480)
1561,405831,7613480.0,0.05835,POINT (405831 7613480)
1562,405833,7613490.0,0.038650000000000004,POINT (405833 7613490)
1563,405833,7613490.0,0.07128999999999999,POINT (405833 7613490)
1564,405837,7613490.0,0.03415,POINT (405837 7613490)
1565,405839,7613490.0,0.061720000000000004,POINT (405839 7613490)
1566,405841,7613490.0,0.02571,POINT (405841 7613490)
1567,405842,7613490.0,0.07467,POINT (405842 7613490)
1568,405843,7613490.0,0.1962,POINT (405843 7613490)
1569,405844,7613490.0,0.154,POINT (405844 7613490)
1570,405847,7613490.0,0.03696,POINT (405847 7613490)
1571,405849,7613490.0,0.05272,POINT (405849 7613490)
1572,405850,7613490.0,0.1349,POINT (405850 7613490)
1573,405852,7613490.0,0.0876,POINT (405852 7613490)
1574,405854,7613490.0,0.07354,POINT (405854 7613490)
1575,405855,7613490.0,0.07692,POINT (405855 7613490)
1576,405857,7613490.0,0.0055000000000000005,POINT (405857 7613490)
1577,405858,7613490.0,0.011640000000000001,POINT (405858 7613490)
1578,405860,7613490.0,0.03922,POINT (405860 7613490)
1579,405862,7613490.0,0.07128999999999999,POINT (405862 7613490)
1580,405864,7613490.0,0.05666,POINT (405864 7613490)
1581,405866,7613490.0,0.009399999999999999,POINT (405866 7613490)
1582,405867,7613490.0,0.0032,POINT (405867 7613490)
1583,405869,7613490.0,0.0049,POINT (405869 7613490)
1584,405870,7613490.0,0.11460000000000001,POINT (405870 7613490)
1585,405872,7613490.0,0.091,POINT (405872 7613490)
1586,405874,7613490.0,0.06623,POINT (405874 7613490)
1587,405875,7613490.0,0.10279999999999999,POINT (405875 7613490)
1588,405878,7613490.0,0.24850000000000003,POINT (405878 7613490)
1589,405879,7613490.0,0.1889,POINT (405879 7613490)
1590,405882,7613490.0,0.2992,POINT (405882 7613490)
1591,405883,7613490.0,0.3701,POINT (405883 7613490)
1592,405885,7613490.0,0.3881,POINT (405885 7613490)
1593,405887,7613490.0,0.39649999999999996,POINT (405887 7613490)
1594,405888,7613490.0,0.5423,POINT (405888 7613490)
1595,405890,7613490.0,0.7201000000000001,POINT (405890 7613490)
1596,405891,7613490.0,0.825,POINT (405891 7613490)
1597,405893,7613490.0,0.4708,POINT (405893 7613490)
1598,405895,7613490.0,1.0979999999999999,POINT (405895 7613490)
1599,405898,7613490.0,1.199,POINT (405898 7613490)
1600,405899,7613490.0,1.2009999999999998,POINT (405899 7613490)
1601,405901,7613490.0,1.2009999999999998,POINT (405901 7613490)
1602,405903,7613490.0,1.2,POINT (405903 7613490)
1603,405904,7613490.0,1.2,POINT (405904 7613490)
1604,405906,7613490.0,1.2,POINT (405906 7613490)
1605,405907,7613490.0,1.2009999999999998,POINT (405907 7613490)
1606,405908,7613490.0,1.2,POINT (405908 7613490)
1607,405909,7613490.0,1.2,POINT (405909 7613490)
1608,405912,7613490.0,0.6548,POINT (405912 7613490)
1609,405912,7613490.0,0.1439,POINT (405912 7613490)
1610,405914,7613490.0,0.0848,POINT (405914 7613490)
1611,405914,7613490.0,0.05835,POINT (405914 7613490)
1612,405916,7613490.0,0.0055000000000000005,POINT (405916 7613490)
1613,405918,7613490.0,0.017830000000000002,POINT (405918 7613490)
1614,405920,7613490.0,0.04147,POINT (405920 7613490)
1615,405922,7613490.0,0.09720000000000001,POINT (405922 7613490)
1616,405924,7613490.0,0.04934,POINT (405924 7613490)
1617,405925,7613490.0,0.06397,POINT (405925 7613490)
1618,405926,7613490.0,0.14279999999999998,POINT (405926 7613490)
1619,405928,7613490.0,0.01671,POINT (405928 7613490)
1620,405929,7613490.0,0.026839999999999996,POINT (405929 7613490)
1621,405931,7613490.0,0.0803,POINT (405931 7613490)
1622,405932,7613490.0,0.1866,POINT (405932 7613490)
1623,405933,7613490.0,0.2564,POINT (405933 7613490)
1624,405935,7613490.0,0.1613,POINT (405935 7613490)
1625,405936,7613490.0,0.0876,POINT (405936 7613490)
1626,405938,7613490.0,0.07016,POINT (405938 7613490)
1627,405940,7613490.0,0.03246,POINT (405940 7613490)
1628,405941,7613490.0,0.1219,POINT (405941 7613490)
1629,405943,7613490.0,0.2069,POINT (405943 7613490)
1630,405944,7613490.0,0.1816,POINT (405944 7613490)
1631,405946,7613490.0,0.2857,POINT (405946 7613490)
1632,405947,7613490.0,0.3729,POINT (405947 7613490)
1633,405950,7613480.0,0.853,POINT (405950 7613480)
1634,405952,7613480.0,0.7775,POINT (405952 7613480)
1635,405953,7613480.0,0.6616,POINT (405953 7613480)
1636,405954,7613480.0,0.38079999999999997,POINT (405954 7613480)
1637,405955,7613480.0,0.22940000000000002,POINT (405955 7613480)
1638,405956,7613480.0,0.11289999999999999,POINT (405956 7613480)
1639,405958,7613480.0,0.02571,POINT (405958 7613480)
1640,405958,7613480.0,0.06848,POINT (405958 7613480)
1641,405960,7613480.0,0.17989999999999998,POINT (405960 7613480)
1642,405963,7613480.0,0.4888,POINT (405963 7613480)
1643,405967,7613480.0,0.6278,POINT (405967 7613480)
1644,405967,7613480.0,0.594,POINT (405967 7613480)
1645,405970,7613480.0,0.5771999999999999,POINT (405970 7613480)
1646,405971,7613480.0,0.5952000000000001,POINT (405971 7613480)
1647,405973,7613490.0,0.7121999999999999,POINT (405973 7613490)
1648,405975,7613490.0,0.7055,POINT (405975 7613490)
1649,405977,7613480.0,0.7876000000000001,POINT (405977 7613480)
1650,405979,7613490.0,0.7256999999999999,POINT (405979 7613490)
1651,405981,7613480.0,0.7358,POINT (405981 7613480)
1652,405981,7613480.0,0.6526000000000001,POINT (405981 7613480)
1653,405982,7613480.0,0.5901,POINT (405982 7613480)
1654,405984,7613480.0,0.6570999999999999,POINT (405984 7613480)
1655,405987,7613480.0,0.531,POINT (405987 7613480)
1656,405990,7613480.0,0.6008,POINT (405990 7613480)
1657,405991,7613480.0,0.5935,POINT (405991 7613480)
1658,405991,7613480.0,0.5811,POINT (405991 7613480)
1659,405994,7613480.0,0.5744,POINT (405994 7613480)
1660,405995,7613480.0,0.6498,POINT (405995 7613480)
1661,405998,7613480.0,0.4928,POINT (405998 7613480)
1662,405999,7613480.0,0.4067,POINT (405999 7613480)
1663,406001,7613480.0,0.48710000000000003,POINT (406001 7613480)
1664,406003,7613480.0,0.5473,POINT (406003 7613480)
1665,406005,7613480.0,0.634,POINT (406005 7613480)
1666,406007,7613480.0,0.6261,POINT (406007 7613480)
1667,406007,7613480.0,0.5912,POINT (406007 7613480)
1668,406008,7613480.0,0.5422,POINT (406008 7613480)
1669,406009,7613480.0,0.5017,POINT (406009 7613480)
1670,406010,7613480.0,0.5039,POINT (406010 7613480)
1671,406013,7613480.0,0.5934,POINT (406013 7613480)
1672,406014,7613480.0,0.5169,POINT (406014 7613480)
1673,406017,7613480.0,0.617,POINT (406017 7613480)
1674,406019,7613480.0,0.63,POINT (406019 7613480)
1675,406021,7613480.0,0.5276,POINT (406021 7613480)
1676,406023,7613480.0,0.4927,POINT (406023 7613480)
1677,406025,7613480.0,0.5579999999999999,POINT (406025 7613480)
1678,406029,7613480.0,0.5590999999999999,POINT (406029 7613480)
1679,406031,7613480.0,0.5985,POINT (406031 7613480)
1680,406031,7613480.0,0.6204,POINT (406031 7613480)
1681,406034,7613480.0,0.662,POINT (406034 7613480)
1682,406036,7613480.0,0.46740000000000004,POINT (406036 7613480)
1683,406038,7613480.0,0.5658,POINT (406038 7613480)
1684,406040,7613480.0,0.48200000000000004,POINT (406040 7613480)
1685,406042,7613480.0,0.3627,POINT (406042 7613480)
1686,406043,7613480.0,0.4769,POINT (406043 7613480)
1687,406045,7613480.0,0.5838,POINT (406045 7613480)
1688,406046,7613480.0,0.5985,POINT (406046 7613480)
1689,406047,7613480.0,0.5304,POINT (406047 7613480)
1690,406049,7613480.0,0.5207999999999999,POINT (406049 7613480)
1691,406051,7613480.0,0.5602,POINT (406051 7613480)
1692,406052,7613480.0,0.5073,POINT (406052 7613480)
1693,406054,7613480.0,0.5011,POINT (406054 7613480)
1694,406055,7613480.0,0.6046,POINT (406055 7613480)
1695,406056,7613480.0,0.6553,POINT (406056 7613480)
1696,406058,7613480.0,0.6288,POINT (406058 7613480)
1697,406059,7613480.0,0.7290000000000001,POINT (406059 7613480)
1698,406062,7613480.0,0.7065,POINT (406062 7613480)
1699,406063,7613480.0,0.6378,POINT (406063 7613480)
1700,406064,7613480.0,0.6271,POINT (406064 7613480)
1701,406065,7613480.0,0.6446,POINT (406065 7613480)
1702,406067,7613480.0,0.48590000000000005,POINT (406067 7613480)
1703,406068,7613480.0,0.5658,POINT (406068 7613480)
1704,406070,7613480.0,0.6305,POINT (406070 7613480)
1705,406071,7613480.0,0.5550999999999999,POINT (406071 7613480)
1706,406072,7613480.0,0.5726,POINT (406072 7613480)
1707,406074,7613480.0,0.5517,POINT (406074 7613480)
1708,406075,7613480.0,0.6333,POINT (406075 7613480)
1709,406077,7613480.0,0.6339,POINT (406077 7613480)
1710,406078,7613480.0,0.6423000000000001,POINT (406078 7613480)
1711,406079,7613480.0,0.7334999999999999,POINT (406079 7613480)
1712,406080,7613480.0,0.7570999999999999,POINT (406080 7613480)
1713,406081,7613480.0,0.6192,POINT (406081 7613480)
1714,406083,7613480.0,0.6884,POINT (406083 7613480)
1715,406085,7613480.0,0.5439,POINT (406085 7613480)
1716,406084,7613480.0,0.653,POINT (406084 7613480)
1717,406085,7613480.0,0.7559999999999999,POINT (406085 7613480)
1718,406088,7613480.0,0.7008,POINT (406088 7613480)
1719,406089,7613480.0,0.7363,POINT (406089 7613480)
1720,406090,7613480.0,0.7605,POINT (406090 7613480)
1721,406092,7613480.0,0.7796,POINT (406092 7613480)
1722,406093,7613480.0,0.7155,POINT (406093 7613480)
1723,406095,7613480.0,1.018,POINT (406095 7613480)
1724,406096,7613480.0,0.7211,POINT (406096 7613480)
1725,406097,7613480.0,0.7570999999999999,POINT (406097 7613480)
1726,406098,7613480.0,0.7177,POINT (406098 7613480)
1727,406100,7613480.0,0.7323000000000001,POINT (406100 7613480)
1728,406102,7613480.0,0.7768,POINT (406102 7613480)
1729,406103,7613480.0,0.6986,POINT (406103 7613480)
1730,406104,7613480.0,0.7154,POINT (406104 7613480)
1731,406106,7613480.0,0.6834,POINT (406106 7613480)
1732,406106,7613480.0,0.7154,POINT (406106 7613480)
1733,406108,7613480.0,0.7025,POINT (406108 7613480)
1734,406109,7613480.0,0.6795,POINT (406109 7613480)
1735,406111,7613480.0,0.7368000000000001,POINT (406111 7613480)
1736,406113,7613480.0,0.7301000000000001,POINT (406113 7613480)
1737,406114,7613480.0,0.6058,POINT (406114 7613480)
1738,406116,7613480.0,0.6446,POINT (406116 7613480)
1739,406117,7613480.0,0.6175999999999999,POINT (406117 7613480)
1740,406118,7613480.0,0.5782,POINT (406118 7613480)
1741,406120,7613480.0,0.5489,POINT (406120 7613480)
1742,406121,7613480.0,0.5214,POINT (406121 7613480)
1743,406122,7613480.0,0.3824,POINT (406122 7613480)
1744,406124,7613480.0,0.4899,POINT (406124 7613480)
1745,406125,7613480.0,0.424,POINT (406125 7613480)
1746,406127,7613480.0,0.496,POINT (406127 7613480)
1747,406127,7613480.0,0.5332,POINT (406127 7613480)
1748,406129,7613480.0,0.5681,POINT (406129 7613480)
1749,406130,7613480.0,0.4814,POINT (406130 7613480)
1750,406132,7613480.0,0.45549999999999996,POINT (406132 7613480)
1751,406133,7613480.0,0.34979999999999994,POINT (406133 7613480)
1752,406135,7613480.0,0.20350000000000001,POINT (406135 7613480)
1753,406136,7613480.0,0.33740000000000003,POINT (406136 7613480)
1754,406137,7613480.0,0.40990000000000004,POINT (406137 7613480)
1755,406139,7613480.0,0.4814,POINT (406139 7613480)
1756,406140,7613480.0,0.4645,POINT (406140 7613480)
1757,406141,7613480.0,0.4853,POINT (406141 7613480)
1758,406142,7613480.0,0.3734,POINT (406142 7613480)
1759,406144,7613480.0,0.2682,POINT (406144 7613480)
1760,406145,7613480.0,0.3121,POINT (406145 7613480)
1761,406147,7613480.0,0.33399999999999996,POINT (406147 7613480)
1762,406147,7613480.0,0.3132,POINT (406147 7613480)
1763,406148,7613480.0,0.40659999999999996,POINT (406148 7613480)
1764,406150,7613480.0,0.31370000000000003,POINT (406150 7613480)
1765,406151,7613480.0,0.3306,POINT (406151 7613480)
1766,406152,7613480.0,0.3396,POINT (406152 7613480)
1767,406153,7613480.0,0.3801,POINT (406153 7613480)
1768,406154,7613480.0,0.32049999999999995,POINT (406154 7613480)
1769,406156,7613480.0,0.3858,POINT (406156 7613480)
1770,406157,7613480.0,0.3272,POINT (406157 7613480)
1771,406159,7613480.0,0.37229999999999996,POINT (406159 7613480)
1772,406160,7613480.0,0.6479,POINT (406160 7613480)
1773,406162,7613480.0,0.6282,POINT (406162 7613480)
1774,406164,7613470.0,0.5962,POINT (406164 7613470)
1775,406165,7613470.0,0.6012,POINT (406165 7613470)
1776,406167,7613470.0,0.5489,POINT (406167 7613470)
1777,406168,7613470.0,0.5241,POINT (406168 7613470)
1778,406169,7613470.0,0.4595,POINT (406169 7613470)
1779,406171,7613470.0,0.451,POINT (406171 7613470)
1780,406171,7613480.0,0.41950000000000004,POINT (406171 7613480)
1781,406172,7613470.0,0.5224,POINT (406172 7613470)
1782,406175,7613470.0,0.5106,POINT (406175 7613470)
1783,406175,7613470.0,0.5112,POINT (406175 7613470)
1784,406176,7613470.0,0.7857,POINT (406176 7613470)
1785,406178,7613470.0,0.7762,POINT (406178 7613470)
