,LongitudeDDDDD,LatitudeDDDDD,DepthCm,UTM_E,UTM_N,Depth_m,geometry
3569,-149.305,68.6105,36.71,406217.3,7612691.3,0.3671,POINT (406217.3 7612691.3)
3570,-149.305,68.6105,32.61,406218.55,7612690.1,0.3261,POINT (406218.55 7612690.1)
3571,-149.305,68.6105,30.61,406218.52,7612689.4,0.3061,POINT (406218.52 7612689.4)
3572,-149.305,68.6105,25.9,406219.5,7612688.4,0.259,POINT (406219.5 7612688.4)
3573,-149.305,68.6105,30.83,406219.94,7612687.5,0.30829999999999996,POINT (406219.94 7612687.5)
3574,-149.305,68.6105,28.34,406221.7,7612687.2,0.2834,POINT (406221.7 7612687.2)
3575,-149.305,68.6105,35.16,406222.01,7612686.5,0.35159999999999997,POINT (406222.01 7612686.5)
3576,-149.304,68.6105,36.71,406223.52,7612685.1,0.3671,POINT (406223.52 7612685.1)
3577,-149.304,68.6105,45.86,406224.78,7612684.3,0.4586,POINT (406224.78 7612684.3)
3578,-149.304,68.6105,31.83,406224.81,7612683.2,0.31829999999999997,POINT (406224.81 7612683.2)
3579,-149.304,68.6105,36.76,406225.73,7612682.4,0.3676,POINT (406225.73 7612682.4)
3580,-149.304,68.6104,38.71,406226.77,7612681.3,0.3871,POINT (406226.77 7612681.3)
3581,-149.304,68.6104,44.92,406227.93,7612679.7,0.44920000000000004,POINT (406227.93 7612679.7)
3582,-149.304,68.6104,33.38,406228.92,7612678.8,0.33380000000000004,POINT (406228.92 7612678.8)
3583,-149.304,68.6104,41.2,406229.55,7612677.6,0.41200000000000003,POINT (406229.55 7612677.6)
3584,-149.304,68.6104,32.22,406231.49,7612676.8,0.3222,POINT (406231.49 7612676.8)
3585,-149.304,68.6104,30.83,406232.55,7612676.0,0.30829999999999996,POINT (406232.55 7612676)
3586,-149.304,68.6104,34.16,406232.6,7612675.5,0.34159999999999996,POINT (406232.6 7612675.5)
3587,-149.304,68.6104,30.55,406233.92,7612674.7,0.3055,POINT (406233.92 7612674.7)
3588,-149.304,68.6104,28.5,406234.98,7612673.7,0.285,POINT (406234.98 7612673.7)
3589,-149.304,68.6104,40.15,406236.41,7612672.2,0.40149999999999997,POINT (406236.41 7612672.2)
3590,-149.304,68.6104,26.62,406237.52,7612671.0,0.2662,POINT (406237.52 7612671)
3591,-149.304,68.6104,34.99,406238.18,7612670.6,0.34990000000000004,POINT (406238.18 7612670.6)
3592,-149.304,68.6104,35.66,406239.32,7612670.2,0.3566,POINT (406239.32 7612670.2)
3593,-149.304,68.6103,31.44,406239.89,7612668.9,0.3144,POINT (406239.89 7612668.9)
3594,-149.304,68.6103,37.26,406241.04,7612669.0,0.3726,POINT (406241.04 7612669)
3595,-149.304,68.6103,35.6,406241.06,7612667.7,0.35600000000000004,POINT (406241.06 7612667.7)
3596,-149.304,68.6103,33.44,406241.26,7612667.5,0.3344,POINT (406241.26 7612667.5)
3597,-149.304,68.6103,31.94,406241.76,7612666.4,0.3194,POINT (406241.76 7612666.4)
3598,-149.304,68.6103,22.29,406242.95,7612665.4,0.2229,POINT (406242.95 7612665.4)
3599,-149.304,68.6103,35.16,406244.96,7612664.8,0.35159999999999997,POINT (406244.96 7612664.8)
3600,-149.304,68.6103,35.88,406246.2,7612663.4,0.3588,POINT (406246.2 7612663.4)
3601,-149.304,68.6103,33.66,406245.97,7612662.9,0.33659999999999995,POINT (406245.97 7612662.9)
3602,-149.304,68.6103,27.95,406247.99,7612662.4,0.27949999999999997,POINT (406247.99 7612662.4)
3603,-149.304,68.6103,44.14,406248.66,7612662.0,0.4414,POINT (406248.66 7612662)
3604,-149.304,68.6103,42.14,406250.66,7612661.2,0.4214,POINT (406250.66 7612661.2)
3605,-149.304,68.6103,40.26,406250.84,7612660.5,0.40259999999999996,POINT (406250.84 7612660.5)
3606,-149.304,68.6103,14.86,406252.31,7612659.8,0.14859999999999998,POINT (406252.31 7612659.8)
3607,-149.304,68.6103,25.56,406252.62,7612659.1,0.2556,POINT (406252.62 7612659.1)
3608,-149.304,68.6102,41.42,406253.61,7612658.3,0.4142,POINT (406253.61 7612658.3)
3609,-149.304,68.6102,37.49,406254.2,7612657.7,0.3749,POINT (406254.2 7612657.7)
3610,-149.304,68.6102,36.6,406254.45,7612657.2,0.366,POINT (406254.45 7612657.2)
3611,-149.304,68.6102,37.43,406254.93,7612655.5,0.3743,POINT (406254.93 7612655.5)
3612,-149.304,68.6102,31.83,406256.48,7612655.0,0.31829999999999997,POINT (406256.48 7612655)
3613,-149.304,68.6102,34.44,406257.31,7612653.7,0.3444,POINT (406257.31 7612653.7)
3614,-149.304,68.6102,11.31,406257.65,7612652.0,0.1131,POINT (406257.65 7612652)
3615,-149.304,68.6102,26.51,406259.11,7612651.0,0.2651,POINT (406259.11 7612651)
3616,-149.304,68.6102,34.32,406260.48,7612649.7,0.3432,POINT (406260.48 7612649.7)
3617,-149.303,68.6102,37.54,406262.62,7612648.7,0.3754,POINT (406262.62 7612648.7)
3618,-149.303,68.6102,34.44,406262.73,7612647.9,0.3444,POINT (406262.73 7612647.9)
3619,-149.303,68.6102,28.5,406263.04,7612647.2,0.285,POINT (406263.04 7612647.2)
3620,-149.303,68.6101,36.65,406263.9,7612646.6,0.3665,POINT (406263.9 7612646.6)
3621,-149.303,68.6101,43.7,406264.97,7612646.2,0.43700000000000006,POINT (406264.97 7612646.2)
3622,-149.303,68.6101,30.78,406265.18,7612644.7,0.3078,POINT (406265.18 7612644.7)
3623,-149.303,68.6101,32.72,406267.27,7612644.0,0.3272,POINT (406267.27 7612644)
3624,-149.303,68.6101,37.93,406268.19,7612643.3,0.37929999999999997,POINT (406268.19 7612643.3)
3625,-149.303,68.6101,32.05,406269.47,7612641.3,0.32049999999999995,POINT (406269.47 7612641.3)
3626,-149.303,68.6101,40.48,406271.03,7612641.3,0.4048,POINT (406271.03 7612641.3)
3627,-149.303,68.6101,4.713,406272.4,7612639.7,0.04713,POINT (406272.4 7612639.7)
3628,-149.303,68.6101,48.13,406272.3,7612638.8,0.4813,POINT (406272.3 7612638.8)
3629,-149.303,68.6101,49.46,406273.42,7612638.0,0.4946,POINT (406273.42 7612638)
3630,-149.303,68.6101,35.43,406274.37,7612637.8,0.3543,POINT (406274.37 7612637.8)
3631,-149.303,68.6101,37.26,406275.07,7612636.9,0.3726,POINT (406275.07 7612636.9)
3632,-149.303,68.6101,27.39,406275.73,7612636.1,0.27390000000000003,POINT (406275.73 7612636.1)
3633,-149.303,68.6101,31.5,406276.65,7612635.5,0.315,POINT (406276.65 7612635.5)
3634,-149.303,68.61,23.96,406278.23,7612634.1,0.2396,POINT (406278.23 7612634.1)
3635,-149.303,68.61,29.83,406279.04,7612633.9,0.2983,POINT (406279.04 7612633.9)
3636,-149.303,68.61,36.49,406279.72,7612632.2,0.3649,POINT (406279.72 7612632.2)
3637,-149.303,68.61,37.82,406280.37,7612631.5,0.3782,POINT (406280.37 7612631.5)
3638,-149.303,68.61,32.05,406281.43,7612630.7,0.32049999999999995,POINT (406281.43 7612630.7)
3639,-149.303,68.61,33.44,406281.07,7612630.3,0.3344,POINT (406281.07 7612630.3)
3640,-149.303,68.61,31.39,406281.94,7612629.7,0.3139,POINT (406281.94 7612629.7)
3641,-149.303,68.61,25.06,406284.54,7612628.5,0.2506,POINT (406284.54 7612628.5)
3642,-149.303,68.61,23.29,406285.13,7612628.1,0.2329,POINT (406285.13 7612628.1)
3643,-149.303,68.61,25.79,406286.71,7612626.8,0.2579,POINT (406286.71 7612626.8)
3644,-149.303,68.61,39.15,406286.11,7612627.0,0.39149999999999996,POINT (406286.11 7612627)
3645,-149.303,68.61,49.74,406286.36,7612626.4,0.4974,POINT (406286.36 7612626.4)
3646,-149.303,68.61,41.03,406287.93,7612624.8,0.4103,POINT (406287.93 7612624.8)
3647,-149.303,68.6099,46.52,406289.65,7612623.5,0.46520000000000006,POINT (406289.65 7612623.5)
3648,-149.303,68.6099,40.31,406290.54,7612622.1,0.4031,POINT (406290.54 7612622.1)
3649,-149.303,68.6099,38.76,406291.69,7612621.9,0.3876,POINT (406291.69 7612621.9)
3650,-149.303,68.6099,48.24,406292.33,7612620.8,0.4824,POINT (406292.33 7612620.8)
3651,-149.303,68.6099,43.42,406292.79,7612620.4,0.43420000000000003,POINT (406292.79 7612620.4)
3652,-149.303,68.6099,26.34,406293.57,7612619.4,0.2634,POINT (406293.57 7612619.4)
3653,-149.303,68.6099,52.24,406295.24,7612618.8,0.5224,POINT (406295.24 7612618.8)
3654,-149.303,68.6099,40.2,406295.97,7612618.4,0.402,POINT (406295.97 7612618.4)
3655,-149.303,68.6099,38.48,406296.94,7612617.1,0.3848,POINT (406296.94 7612617.1)
3656,-149.303,68.6099,32.0,406297.84,7612615.7,0.32,POINT (406297.84 7612615.7)
3657,-149.303,68.6099,33.71,406298.3,7612615.3,0.3371,POINT (406298.3 7612615.3)
3658,-149.303,68.6099,25.4,406298.81,7612614.4,0.254,POINT (406298.81 7612614.4)
3659,-149.303,68.6099,31.72,406299.29,7612614.6,0.3172,POINT (406299.29 7612614.6)
3660,-149.303,68.6099,33.71,406300.34,7612613.6,0.3371,POINT (406300.34 7612613.6)
3661,-149.303,68.6099,52.35,406301.45,7612612.3,0.5235,POINT (406301.45 7612612.3)
3662,-149.30200000000002,68.6098,36.6,406302.37,7612611.7,0.366,POINT (406302.37 7612611.7)
3663,-149.30200000000002,68.6098,50.85,406303.03,7612611.1,0.5085000000000001,POINT (406303.03 7612611.1)
3664,-149.30200000000002,68.6098,20.63,406304.14,7612609.9,0.20629999999999998,POINT (406304.14 7612609.9)
3665,-149.30200000000002,68.6098,40.87,406304.79,7612609.0,0.40869999999999995,POINT (406304.79 7612609)
3666,-149.30200000000002,68.6098,38.54,406305.61,7612607.4,0.38539999999999996,POINT (406305.61 7612607.4)
3667,-149.30200000000002,68.6098,40.92,406306.1,7612605.9,0.4092,POINT (406306.1 7612605.9)
3668,-149.30200000000002,68.6098,42.31,406307.98,7612605.5,0.42310000000000003,POINT (406307.98 7612605.5)
3669,-149.30200000000002,68.6098,49.19,406308.71,7612605.1,0.4919,POINT (406308.71 7612605.1)
3670,-149.30200000000002,68.6098,31.94,406310.11,7612604.3,0.3194,POINT (406310.11 7612604.3)
3671,-149.30200000000002,68.6098,42.25,406311.49,7612602.9,0.4225,POINT (406311.49 7612602.9)
3672,-149.30200000000002,68.6098,47.19,406312.64,7612601.2,0.4719,POINT (406312.64 7612601.2)
3673,-149.30200000000002,68.6097,57.84,406313.82,7612600.1,0.5784,POINT (406313.82 7612600.1)
3674,-149.30200000000002,68.6097,64.05,406314.74,7612599.3,0.6405,POINT (406314.74 7612599.3)
3675,-149.30200000000002,68.6097,54.56,406315.48,7612598.9,0.5456,POINT (406315.48 7612598.9)
3676,-149.30200000000002,68.6097,46.52,406316.59,7612597.9,0.46520000000000006,POINT (406316.59 7612597.9)
3677,-149.30200000000002,68.6097,30.5,406317.08,7612596.4,0.305,POINT (406317.08 7612596.4)
3678,-149.30200000000002,68.6097,43.14,406318.14,7612595.6,0.4314,POINT (406318.14 7612595.6)
3679,-149.30200000000002,68.6097,46.58,406319.39,7612594.7,0.4658,POINT (406319.39 7612594.7)
3680,-149.30200000000002,68.6097,62.55,406319.71,7612594.1,0.6255,POINT (406319.71 7612594.1)
3681,-149.30200000000002,68.6097,51.52,406320.78,7612593.7,0.5152,POINT (406320.78 7612593.7)
3682,-149.30200000000002,68.6097,43.03,406322.22,7612592.3,0.4303,POINT (406322.22 7612592.3)
3683,-149.30200000000002,68.6097,42.48,406323.6,7612591.1,0.42479999999999996,POINT (406323.6 7612591.1)
3684,-149.30200000000002,68.6097,48.58,406324.35,7612591.1,0.4858,POINT (406324.35 7612591.1)
3685,-149.30200000000002,68.6097,46.25,406325.08,7612590.7,0.4625,POINT (406325.08 7612590.7)
3686,-149.30200000000002,68.6097,45.91,406325.12,7612589.8,0.45909999999999995,POINT (406325.12 7612589.8)
3687,-149.30200000000002,68.6097,34.32,406326.46,7612589.4,0.3432,POINT (406326.46 7612589.4)
3688,-149.30200000000002,68.6097,38.59,406326.65,7612589.0,0.3859,POINT (406326.65 7612589)
3689,-149.30200000000002,68.6096,34.16,406327.02,7612588.0,0.34159999999999996,POINT (406327.02 7612588)
3690,-149.30200000000002,68.6096,43.36,406327.33,7612587.3,0.4336,POINT (406327.33 7612587.3)
3691,-149.30200000000002,68.6096,38.37,406327.88,7612585.6,0.3837,POINT (406327.88 7612585.6)
3692,-149.30200000000002,68.6096,33.38,406328.06,7612585.2,0.33380000000000004,POINT (406328.06 7612585.2)
3693,-149.30200000000002,68.6096,23.84,406328.32,7612584.8,0.2384,POINT (406328.32 7612584.8)
3694,-149.30200000000002,68.6096,27.01,406329.3,7612583.7,0.2701,POINT (406329.3 7612583.7)
3695,-149.30200000000002,68.6096,44.58,406329.6,7612582.7,0.4458,POINT (406329.6 7612582.7)
3696,-149.30200000000002,68.6096,44.36,406330.46,7612582.0,0.4436,POINT (406330.46 7612582)
3697,-149.30200000000002,68.6096,47.91,406331.05,7612581.6,0.47909999999999997,POINT (406331.05 7612581.6)
3698,-149.30200000000002,68.6096,51.24,406331.71,7612581.0,0.5124,POINT (406331.71 7612581)
3699,-149.30200000000002,68.6096,37.71,406332.61,7612579.7,0.3771,POINT (406332.61 7612579.7)
3700,-149.30200000000002,68.6096,33.83,406334.01,7612579.0,0.3383,POINT (406334.01 7612579)
3701,-149.30200000000002,68.6096,31.11,406334.6,7612578.3,0.3111,POINT (406334.6 7612578.3)
3702,-149.30200000000002,68.6096,52.35,406335.66,7612577.7,0.5235,POINT (406335.66 7612577.7)
3703,-149.30200000000002,68.6095,40.54,406336.1,7612576.7,0.4054,POINT (406336.1 7612576.7)
3704,-149.30200000000002,68.6095,46.64,406337.95,7612575.4,0.4664,POINT (406337.95 7612575.4)
3705,-149.30100000000002,68.6095,46.47,406341.27,7612573.6,0.4647,POINT (406341.27 7612573.6)
3706,-149.30100000000002,68.6095,51.68,406341.2,7612573.2,0.5168,POINT (406341.2 7612573.2)
3707,-149.30100000000002,68.6095,62.99,406342.05,7612572.6,0.6299,POINT (406342.05 7612572.6)
3708,-149.30100000000002,68.6095,53.68,406343.56,7612571.1,0.5367999999999999,POINT (406343.56 7612571.1)
3709,-149.30100000000002,68.6095,58.83,406344.51,7612571.0,0.5882999999999999,POINT (406344.51 7612571)
3710,-149.30100000000002,68.6095,69.15,406345.41,7612569.9,0.6915,POINT (406345.41 7612569.9)
3711,-149.30100000000002,68.6095,55.67,406346.41,7612569.3,0.5567,POINT (406346.41 7612569.3)
3712,-149.30100000000002,68.6095,49.8,406347.72,7612567.9,0.498,POINT (406347.72 7612567.9)
3713,-149.30100000000002,68.6095,47.25,406348.26,7612567.9,0.4725,POINT (406348.26 7612567.9)
3714,-149.30100000000002,68.6095,45.75,406349.53,7612567.3,0.4575,POINT (406349.53 7612567.3)
3715,-149.30100000000002,68.6095,48.02,406349.83,7612566.2,0.4802,POINT (406349.83 7612566.2)
3716,-149.30100000000002,68.6094,46.52,406351.52,7612564.4,0.46520000000000006,POINT (406351.52 7612564.4)
3717,-149.30100000000002,68.6094,48.47,406352.14,7612562.7,0.48469999999999996,POINT (406352.14 7612562.7)
3718,-149.30100000000002,68.6094,44.47,406353.82,7612562.3,0.4447,POINT (406353.82 7612562.3)
3719,-149.30100000000002,68.6094,45.14,406355.0,7612561.1,0.4514,POINT (406355 7612561.1)
3720,-149.30100000000002,68.6094,56.06,406355.96,7612559.6,0.5606,POINT (406355.96 7612559.6)
3721,-149.30100000000002,68.6094,50.24,406357.21,7612558.6,0.5024000000000001,POINT (406357.21 7612558.6)
3722,-149.30100000000002,68.6094,50.57,406359.15,7612557.6,0.5057,POINT (406359.15 7612557.6)
3723,-149.30100000000002,68.6094,44.25,406359.52,7612556.7,0.4425,POINT (406359.52 7612556.7)
3724,-149.30100000000002,68.6094,63.77,406360.63,7612555.5,0.6377,POINT (406360.63 7612555.5)
3725,-149.30100000000002,68.6094,51.35,406361.61,7612554.4,0.5135000000000001,POINT (406361.61 7612554.4)
3726,-149.30100000000002,68.6093,45.03,406363.03,7612552.5,0.45030000000000003,POINT (406363.03 7612552.5)
3727,-149.30100000000002,68.6093,49.35,406363.62,7612551.9,0.4935,POINT (406363.62 7612551.9)
3728,-149.30100000000002,68.6093,53.84,406364.64,7612550.2,0.5384,POINT (406364.64 7612550.2)
3729,-149.30100000000002,68.6093,54.12,406366.64,7612549.4,0.5412,POINT (406366.64 7612549.4)
3730,-149.30100000000002,68.6093,55.23,406368.28,7612547.6,0.5523,POINT (406368.28 7612547.6)
3731,-149.30100000000002,68.6093,50.35,406370.18,7612545.9,0.5035000000000001,POINT (406370.18 7612545.9)
3732,-149.30100000000002,68.6093,57.17,406370.73,7612544.2,0.5717,POINT (406370.73 7612544.2)
3733,-149.30100000000002,68.6093,59.5,406371.94,7612544.0,0.595,POINT (406371.94 7612544)
3734,-149.30100000000002,68.6093,63.55,406373.92,7612542.4,0.6355,POINT (406373.92 7612542.4)
3735,-149.30100000000002,68.6092,50.91,406373.88,7612541.5,0.5091,POINT (406373.88 7612541.5)
3736,-149.30100000000002,68.6092,53.51,406374.63,7612541.3,0.5351,POINT (406374.63 7612541.3)
3737,-149.30100000000002,68.6092,54.12,406376.75,7612539.9,0.5412,POINT (406376.75 7612539.9)
3738,-149.30100000000002,68.6092,60.78,406376.7,7612538.8,0.6078,POINT (406376.7 7612538.8)
3739,-149.30100000000002,68.6092,64.05,406377.07,7612537.6,0.6405,POINT (406377.07 7612537.6)
3740,-149.30100000000002,68.6092,59.22,406378.87,7612536.6,0.5922,POINT (406378.87 7612536.6)
3741,-149.30100000000002,68.6092,46.91,406379.07,7612534.8,0.46909999999999996,POINT (406379.07 7612534.8)
3742,-149.30100000000002,68.6092,52.4,406379.45,7612534.0,0.524,POINT (406379.45 7612534)
3743,-149.3,68.6092,57.0,406380.75,7612532.7,0.57,POINT (406380.75 7612532.7)
3744,-149.3,68.6092,51.96,406381.4,7612531.7,0.5196000000000001,POINT (406381.4 7612531.7)
3745,-149.3,68.6091,52.35,406383.1,7612530.0,0.5235,POINT (406383.1 7612530)
3746,-149.3,68.6091,51.35,406384.44,7612529.7,0.5135000000000001,POINT (406384.44 7612529.7)
3747,-149.3,68.6091,59.56,406386.47,7612527.6,0.5956,POINT (406386.47 7612527.6)
3748,-149.3,68.6091,53.01,406388.61,7612526.8,0.5301,POINT (406388.61 7612526.8)
3749,-149.3,68.6091,56.56,406390.72,7612525.0,0.5656,POINT (406390.72 7612525)
3750,-149.3,68.6091,55.67,406392.41,7612523.1,0.5567,POINT (406392.41 7612523.1)
3751,-149.3,68.6091,64.21,406392.39,7612522.6,0.6420999999999999,POINT (406392.39 7612522.6)
3752,-149.3,68.6091,63.55,406393.43,7612521.2,0.6355,POINT (406393.43 7612521.2)
3753,-149.3,68.6091,57.78,406393.66,7612520.3,0.5778,POINT (406393.66 7612520.3)
3754,-149.3,68.6091,54.84,406393.93,7612520.1,0.5484,POINT (406393.93 7612520.1)
3755,-149.3,68.609,61.44,406394.05,7612517.8,0.6144,POINT (406394.05 7612517.8)
3756,-149.3,68.609,58.17,406395.97,7612518.3,0.5817,POINT (406395.97 7612518.3)
3757,-149.3,68.609,57.23,406396.95,7612517.2,0.5722999999999999,POINT (406396.95 7612517.2)
3758,-149.3,68.609,62.11,406397.86,7612516.2,0.6211,POINT (406397.86 7612516.2)
3759,-149.3,68.609,63.94,406398.7,7612515.1,0.6394,POINT (406398.7 7612515.1)
3760,-149.3,68.609,67.71,406400.97,7612514.2,0.6770999999999999,POINT (406400.97 7612514.2)
3761,-149.3,68.609,49.46,406402.81,7612512.5,0.4946,POINT (406402.81 7612512.5)
3762,-149.3,68.609,70.26,406403.86,7612511.3,0.7026,POINT (406403.86 7612511.3)
3763,-149.3,68.609,70.48,406405.37,7612510.0,0.7048000000000001,POINT (406405.37 7612510)
3764,-149.3,68.609,71.53,406407.02,7612508.8,0.7153,POINT (406407.02 7612508.8)
3765,-149.3,68.6089,57.34,406407.9,7612506.9,0.5734,POINT (406407.9 7612506.9)
3766,-149.3,68.6089,53.12,406409.56,7612505.9,0.5312,POINT (406409.56 7612505.9)
3767,-149.3,68.6089,59.72,406409.54,7612505.4,0.5972,POINT (406409.54 7612505.4)
3768,-149.3,68.6089,60.55,406410.57,7612503.8,0.6054999999999999,POINT (406410.57 7612503.8)
3769,-149.3,68.6089,37.71,406411.29,7612503.1,0.3771,POINT (406411.29 7612503.1)
3770,-149.3,68.6089,39.7,406412.61,7612502.3,0.397,POINT (406412.61 7612502.3)
3771,-149.3,68.6089,42.48,406414.19,7612500.9,0.42479999999999996,POINT (406414.19 7612500.9)
3772,-149.3,68.6089,36.6,406415.02,7612499.4,0.366,POINT (406415.02 7612499.4)
3773,-149.3,68.6089,58.67,406416.96,7612498.8,0.5867,POINT (406416.96 7612498.8)
3774,-149.3,68.6089,65.38,406417.67,7612497.6,0.6537999999999999,POINT (406417.67 7612497.6)
3775,-149.3,68.6089,58.78,406417.78,7612497.1,0.5878,POINT (406417.78 7612497.1)
3776,-149.3,68.6088,60.66,406419.22,7612495.7,0.6065999999999999,POINT (406419.22 7612495.7)
3777,-149.299,68.6088,36.32,406420.98,7612493.8,0.3632,POINT (406420.98 7612493.8)
3778,-149.299,68.6088,48.02,406422.18,7612493.2,0.4802,POINT (406422.18 7612493.2)
3779,-149.299,68.6088,50.02,406422.11,7612493.0,0.5002,POINT (406422.11 7612493)
3780,-149.299,68.6088,59.44,406424.1,7612491.6,0.5943999999999999,POINT (406424.1 7612491.6)
3781,-149.299,68.6088,54.07,406424.65,7612489.9,0.5407,POINT (406424.65 7612489.9)
3782,-149.299,68.6088,50.3,406425.89,7612488.8,0.503,POINT (406425.89 7612488.8)
3783,-149.299,68.6088,48.19,406427.5,7612486.5,0.4819,POINT (406427.5 7612486.5)
3784,-149.299,68.6088,36.93,406431.02,7612484.3,0.3693,POINT (406431.02 7612484.3)
3785,-149.299,68.6088,40.04,406431.02,7612484.3,0.4004,POINT (406431.02 7612484.3)
3786,-149.299,68.6087,44.08,406431.94,7612483.3,0.44079999999999997,POINT (406431.94 7612483.3)
3787,-149.299,68.6087,46.52,406433.03,7612481.8,0.46520000000000006,POINT (406433.03 7612481.8)
3788,-149.299,68.6087,62.99,406435.09,7612480.4,0.6299,POINT (406435.09 7612480.4)
3789,-149.299,68.6087,73.31,406436.53,7612479.2,0.7331,POINT (406436.53 7612479.2)
3790,-149.299,68.6087,58.28,406436.44,7612478.5,0.5828,POINT (406436.44 7612478.5)
3791,-149.299,68.6087,71.59,406437.21,7612477.4,0.7159,POINT (406437.21 7612477.4)
3792,-149.299,68.6087,71.03,406439.22,7612476.7,0.7103,POINT (406439.22 7612476.7)
3793,-149.299,68.6087,57.0,406440.06,7612475.4,0.57,POINT (406440.06 7612475.4)
3794,-149.299,68.6087,66.6,406440.5,7612474.4,0.6659999999999999,POINT (406440.5 7612474.4)
3795,-149.299,68.6087,53.01,406441.91,7612474.2,0.5301,POINT (406441.91 7612474.2)
3796,-149.299,68.6087,72.03,406442.07,7612473.1,0.7203,POINT (406442.07 7612473.1)
3797,-149.299,68.6086,60.17,406441.71,7612472.4,0.6017,POINT (406441.71 7612472.4)
3798,-149.299,68.6086,67.49,406442.14,7612471.2,0.6748999999999999,POINT (406442.14 7612471.2)
3799,-149.299,68.6086,61.11,406442.09,7612469.9,0.6111,POINT (406442.09 7612469.9)
3800,-149.30100000000002,68.6131,45.85,406359.8,7612967.0,0.4585,POINT (406359.8 7612967)
3801,-149.30100000000002,68.613,52.65,406359.47,7612965.5,0.5265,POINT (406359.47 7612965.5)
3802,-149.30100000000002,68.613,47.03,406359.51,7612964.6,0.4703,POINT (406359.51 7612964.6)
