,Counter_,Depth_m,Latitude,Longitude,geometry
8239,891319,0.5083,68.60732,-149.32418,POINT (405409.318343748 7612364.216746508)
8240,891320,0.3372,68.60730799999999,-149.324185,POINT (405409.0644001149 7612362.887249872)
8241,891321,0.2957,68.607291,-149.324171,POINT (405409.5623622843 7612360.971382792)
8242,891322,0.4467,68.60726600000001,-149.324168,POINT (405409.5791325794 7612358.180971348)
8243,891323,0.3164,68.607265,-149.324165,POINT (405409.6969682187 7612358.064927193)
8244,891324,0.4259,68.607253,-149.324163,POINT (405409.7278001927 7612356.724668765)
8245,891325,0.2623,68.60724,-149.324143,POINT (405410.4867021801 7612355.245305429)
8246,891326,0.298,68.607231,-149.32412,POINT (405411.3844958683 7612354.207058122)
8247,891327,0.4455,68.60721600000001,-149.324105,POINT (405411.931566242 7612352.512518126)
8248,891328,0.5406,68.607201,-149.324095,POINT (405412.2752257044 7612350.825664989)
8249,891329,0.4559,68.607191,-149.3241,POINT (405412.0297047228 7612349.719032012)
8250,891330,0.3245,68.607186,-149.324103,POINT (405411.8866029776 7612349.166484211)
8251,891331,0.4213,68.60716,-149.324108,POINT (405411.573706709 7612346.276939704)
8252,891332,0.4467,68.607155,-149.32409099999998,POINT (405412.2442533401 7612345.693644797)
8253,891333,0.3925,68.60714499999999,-149.324063,POINT (405413.3412528472 7612344.536279505)
8254,891334,0.4363,68.60713,-149.32405,POINT (405413.8069622085 7612342.844814609)
8255,891335,0.5515,68.604376,-149.322348,POINT (405471.4605396276 7612033.345356435)
8256,891336,0.5037,68.604375,-149.32234,POINT (405471.7818319921 7612033.221633549)
8257,891337,0.5821,68.604361,-149.322343,POINT (405471.6008622546 7612031.666193997)
8258,891338,0.5273,68.604353,-149.322351,POINT (405471.2417006349 7612030.787028518)
8259,891339,0.5815,68.60434000000001,-149.322338,POINT (405471.7159392657 7612029.318439309)
8260,891340,0.4133,68.60433,-149.322336,POINT (405471.7552379486 7612028.201046164)
8261,891341,0.4732,68.604318,-149.322323,POINT (405472.2336851073 7612026.843889102)
8262,891342,0.4778,68.604313,-149.322316,POINT (405472.4974603209 7612026.275974481)
8263,891343,0.4951,68.604303,-149.322305,POINT (405472.9029482253 7612025.144754322)
8264,891344,0.4755,68.60429,-149.3223,POINT (405473.0516878759 7612023.688456073)
8265,891345,0.5435,68.604276,-149.32229099999998,POINT (405473.3589709378 7612022.114580475)
8266,891346,0.4778,68.604261,-149.322283,POINT (405473.6213592042 7612020.430809196)
8267,891347,0.5429,68.604248,-149.322271,POINT (405474.0549139209 7612018.963756776)
8268,891348,0.4732,68.604235,-149.322263,POINT (405474.3257181735 7612017.502849672)
8269,891349,0.4501,68.604221,-149.322255,POINT (405474.5923153129 7612015.930510552)
8270,891350,0.5308,68.604206,-149.322245,POINT (405474.9360810099 7612014.243666817)
8271,891351,0.4017,68.60419499999999,-149.322238,POINT (405475.1746135958 7612013.007160204)
8272,891352,0.4732,68.60418100000001,-149.32223,POINT (405475.4412119707 7612011.434821187)
8273,891353,0.5723,68.604168,-149.322218,POINT (405475.8747697185 7612009.967769106)
8274,891354,0.5861,68.604155,-149.32221,POINT (405476.145576417 7612008.506862215)
8275,891355,0.4432,68.60414300000001,-149.322195,POINT (405476.7054063886 7612007.146633498)
8276,891356,0.5654,68.60413,-149.322156,POINT (405478.237540503 7612005.638102785)
8277,891357,0.4421,68.604118,-149.322171,POINT (405477.5767331448 7612004.323961927)
8278,891358,0.57,68.604111,-149.322191,POINT (405476.7335220501 7612003.574662828)
8279,891359,0.5515,68.604101,-149.32218799999998,POINT (405476.8135123038 7612002.455733523)
8280,891360,0.5366,68.604091,-149.32218,POINT (405477.0969427768 7612001.329122897)
8281,891361,0.3372,68.604076,-149.322178,POINT (405477.1152085449 7611999.65456962)
8282,891362,0.4859,68.604061,-149.32214299999998,POINT (405478.4761809648 7611997.929320046)
8283,891363,0.5659,68.604058,-149.322136,POINT (405478.7483756797 7611997.584270221)
8284,891364,0.5147,68.60404799999999,-149.32210800000001,POINT (405479.8455697638 7611996.42693533)
8285,891365,0.5636,68.604035,-149.322101,POINT (405480.0756927319 7611994.967565114)
8286,891366,0.5239,68.604021,-149.322098,POINT (405480.138856235 7611993.402907716)
8287,891367,0.4363,68.604013,-149.322101,POINT (405479.983134102 7611992.516059927)
8288,891368,0.559,68.604,-149.322095,POINT (405480.1725695053 7611991.058225943)
8289,891369,0.5538,68.603988,-149.322086,POINT (405480.4882770147 7611989.707215403)
8290,891370,0.5677,68.603975,-149.322075,POINT (405480.8811542249 7611988.241700455)
8291,891371,0.5838,68.60396800000001,-149.322071,POINT (405481.0144570812 7611987.455531269)
8292,891372,0.5054,68.60395799999999,-149.32205,POINT (405481.8268391133 7611986.308950688)
8293,891373,0.4755,68.603951,-149.32204099999998,POINT (405482.1635838078 7611985.515100651)
8294,891374,0.4156,68.603936,-149.322025,POINT (405482.7514902111 7611983.819041006)
8295,891375,0.4351,68.603923,-149.322015,POINT (405483.1036815978 7611982.355062585)
8296,891376,0.4098,68.603911,-149.322003,POINT (405483.5414572 7611980.999443966)
8297,891377,0.4778,68.60389599999999,-149.322001,POINT (405483.5597285173 7611979.324890777)
8298,891378,0.4933,68.603891,-149.322001,POINT (405483.53869339 7611978.76773049)
8299,891379,0.5464,68.60388,-149.321991,POINT (405483.8993001933 7611977.52661631)
8300,891380,0.4386,68.603866,-149.321991,POINT (405483.8404020985 7611975.96656749)
8301,891381,0.2882,68.60385500000001,-149.321981,POINT (405484.2010095653 7611974.72545336)
8302,891382,0.449,68.60384,-149.321968,POINT (405484.6668550006 7611973.034002631)
8303,891383,0.4611,68.60382800000001,-149.321958,POINT (405485.0232564631 7611971.681456567)
8304,891384,0.4363,68.603813,-149.321946,POINT (405485.4484146468 7611969.991542126)
8305,891385,0.4202,68.60378299999999,-149.321925,POINT (405486.1766672435 7611966.616321803)
8306,891386,0.5135,68.60378299999999,-149.321923,POINT (405486.2580444147 7611966.613249579)
8307,891387,0.366,68.603773,-149.32192,POINT (405486.3380414169 7611965.494320634)
8308,891388,0.4323,68.603763,-149.321896,POINT (405487.2724995931 7611964.343133561)
8309,891389,0.3983,68.603748,-149.321885,POINT (405487.6569722689 7611962.654755609)
8310,891390,0.4467,68.603728,-149.32189,POINT (405487.3693926252 7611960.433794801)
8311,891391,0.3193,68.603725,-149.32188100000002,POINT (405487.7229703866 7611960.085673803)
8312,891392,0.4743,68.603711,-149.321871,POINT (405488.0709623152 7611958.510264074)
8313,891393,0.4697,68.6037,-149.321861,POINT (405488.4315750554 7611957.269150593)
8314,891394,0.4259,68.603685,-149.32186000000002,POINT (405488.4091623289 7611955.596133555)
8315,891395,0.6829,68.603673,-149.32184099999998,POINT (405489.1317681039 7611954.229763467)
8316,891396,0.6011,68.603668,-149.321825,POINT (405489.7617551883 7611953.648026207)
8317,891397,0.5746,68.60365999999999,-149.321813,POINT (405490.216367314 7611952.738137085)
8318,891398,0.449,68.60365,-149.321795,POINT (405490.9066994534 7611951.596167698)
8319,891399,0.4916,68.603638,-149.321786,POINT (405491.2224193718 7611950.245158603)
8320,891400,0.5406,68.60363000000001,-149.32178000000002,POINT (405491.4328995378 7611949.344485895)
8321,891401,0.5268,68.603615,-149.321775,POINT (405491.5732447447 7611947.665324751)
8322,891402,0.3545,68.6036,-149.32178000000002,POINT (405491.3067010281 7611946.001523858)
8323,891403,0.4651,68.603596,-149.321775,POINT (405491.4933191993 7611945.548115457)
8324,891404,0.5354,68.60358000000001,-149.321776,POINT (405491.3853245286 7611943.766738397)
8325,891405,0.3556,68.603565,-149.32178000000002,POINT (405491.1594694668 7611942.101401492)
8326,891406,0.4841,68.603553,-149.32177,POINT (405491.5158801354 7611940.748856422)
8327,891407,0.4928,68.603538,-149.321753,POINT (405492.1444947378 7611939.051263088)
8328,891408,0.4697,68.60351800000001,-149.321723,POINT (405493.2810355102 7611936.776541594)
8329,891409,0.4317,68.603511,-149.32171599999998,POINT (405493.5364135121 7611935.985765156)
8330,891410,0.5216,68.60121099999999,-149.320325,POINT (405540.4658753996 7611677.555925378)
8331,891411,0.3948,68.601201,-149.320295,POINT (405541.6446352033 7611676.395548319)
8332,891412,0.4593,68.6012,-149.320295,POINT (405541.640431347 7611676.284116194)
8333,891413,0.585,68.601188,-149.320298,POINT (405541.4679051103 7611674.951536228)
8334,891414,0.4496,68.601176,-149.320301,POINT (405541.2953787488 7611673.618956275)
8335,891415,0.351,68.601168,-149.320285,POINT (405541.9128415324 7611672.702936318)
8336,891416,0.4524,68.601156,-149.320278,POINT (405542.1472491417 7611671.355004551)
8337,891417,0.4893,68.601141,-149.320293,POINT (405541.4737906886 7611669.706550357)
8338,891418,0.4086,68.60112099999999,-149.320293,POINT (405541.3897136752 7611667.47790783)
8339,891419,0.4524,68.601111,-149.320275,POINT (405542.0801574631 7611666.335953305)
8340,891420,0.4847,68.601095,-149.32028,POINT (405541.8094289398 7611664.560715161)
8341,891421,0.396,68.60108100000001,-149.320268,POINT (405542.2388975599 7611662.982243272)
8342,891422,0.4271,68.601066,-149.320248,POINT (405542.9897113586 7611661.280058026)
8343,891423,0.3798,68.601065,-149.32023999999998,POINT (405543.3110559502 7611661.156344638)
8344,891424,0.4184,68.601055,-149.320243,POINT (405543.1469377339 7611660.046628824)
8345,891425,0.5308,68.60103000000001,-149.320238,POINT (405543.2453118386 7611657.253149832)
8346,891426,0.4686,68.601015,-149.320248,POINT (405542.7753192669 7611655.597019508)
8347,891427,0.4859,68.601011,-149.320248,POINT (405542.7585042041 7611655.151290997)
8348,891428,0.4812,68.600996,-149.320256,POINT (405542.3698983654 7611653.492090425)
8349,891429,0.5031,68.600978,-149.32026000000002,POINT (405542.1314555265 7611651.492452832)
8350,891430,0.5043,68.600965,-149.320255,POINT (405542.2802749337 7611650.036159326)
8351,891431,0.5204,68.600946,-149.320238,POINT (405542.8921971027 7611647.892851095)
8352,891432,0.5942,68.600926,-149.320215,POINT (405543.7440795272 7611645.628900005)
8353,891433,0.3672,68.600921,-149.320208,POINT (405544.0079176542 7611645.060993349)
8354,891434,0.5527,68.60091,-149.320208,POINT (405543.9616770599 7611643.835239935)
8355,891435,0.4674,68.60089,-149.3202,POINT (405544.2031541629 7611641.594316233)
8356,891436,0.4605,68.600875,-149.32018100000002,POINT (405544.9132829504 7611639.893666769)
8357,891437,0.5308,68.600865,-149.320171,POINT (405545.278185636 7611638.763994225)
8358,891438,0.3729,68.60084599999999,-149.320173,POINT (405545.1169289378 7611636.649853999)
8359,891439,0.3234,68.60083,-149.320166,POINT (405545.3345287481 7611634.856194067)
8360,891440,0.5608,68.600813,-149.320176,POINT (405544.8561273222 7611632.977199095)
8361,891441,0.3994,68.600796,-149.32019,POINT (405544.2149491591 7611631.104344757)
8362,891442,0.4133,68.60078100000001,-149.320178,POINT (405544.6402230745 7611629.414441219)
8363,891443,0.4317,68.600771,-149.320166,POINT (405545.0865157017 7611628.281698402)
8364,891444,0.4386,68.600751,-149.32016299999998,POINT (405545.1245258522 7611626.048450444)
8365,891445,0.3902,68.600735,-149.320171,POINT (405544.7317150364 7611624.277817381)
8366,891446,0.434,68.600728,-149.320165,POINT (405544.946454651 7611623.48858172)
8367,891447,0.3856,68.600711,-149.32015800000002,POINT (405545.1598526508 7611621.583489659)
8368,891448,0.4063,68.600691,-149.320151,POINT (405545.3606403493 7611619.344101234)
8369,891449,0.4893,68.600676,-149.320145,POINT (405545.541752154 7611617.663408594)
8370,891450,0.3337,68.600668,-149.320133,POINT (405545.9964547952 7611616.75353022)
8371,891451,0.4248,68.60065,-149.320131,POINT (405546.0021795457 7611614.744681662)
8372,891452,0.3896,68.600625,-149.320131,POINT (405545.8970909759 7611611.958878409)
8373,891453,0.3291,68.60061800000001,-149.320115,POINT (405546.5187758943 7611611.154291844)
8374,891454,0.5239,68.600608,-149.32011,POINT (405546.6802126406 7611610.032295049)
8375,891455,0.4017,68.600576,-149.320095,POINT (405547.1561170353 7611606.44344048)
8376,891456,0.3602,68.600575,-149.320095,POINT (405547.1519135595 7611606.332008348)
8377,891457,0.3591,68.600561,-149.32008000000002,POINT (405547.7034818194 7611604.748932258)
8378,891458,0.4801,68.60055,-149.320086,POINT (405547.4130770043 7611603.53238929)
8379,891459,0.4305,68.60054000000001,-149.32009,POINT (405547.2082644223 7611602.424208313)
8380,891460,0.5832,68.600526,-149.320098,POINT (405546.82385971 7611600.876439193)
8381,891461,0.4501,68.60051,-149.320095,POINT (405546.8786876971 7611599.088919828)
8382,891462,0.5181,68.600501,-149.320088,POINT (405547.125718423 7611598.075285022)
8383,891463,0.5054,68.600486,-149.32008000000002,POINT (405547.3882232886 7611596.391522377)
8384,891464,0.5446,68.600471,-149.320073,POINT (405547.6100339731 7611594.70929484)
8385,891465,0.5561,68.60046,-149.32008100000002,POINT (405547.2382390584 7611593.49582205)
8386,891466,0.4709,68.60044599999999,-149.320056,POINT (405548.1967575507 7611591.897395281)
8387,891467,0.3695,68.60043,-149.320046,POINT (405548.5364501249 7611590.0991305)
8388,891468,0.4167,68.60042,-149.320025,POINT (405549.3490053704 7611588.952572973)
8389,891469,0.4271,68.600403,-149.320018,POINT (405549.5624117599 7611587.047481361)
8390,891470,0.472,68.600383,-149.319995,POINT (405550.4143252037 7611584.783532759)
8391,891471,0.4328,68.600378,-149.31999,POINT (405550.5967827333 7611584.21869693)
8392,891472,0.5089,68.600363,-149.319983,POINT (405550.8185972925 7611582.536469705)
8393,891473,0.5101,68.60035,-149.319981,POINT (405550.8453445188 7611581.084781894)
8394,891474,0.4236,68.600338,-149.319983,POINT (405550.7135156348 7611579.750666318)
8395,891475,0.4593,68.598586,-149.319828,POINT (405549.6576351097 7611384.2836455)
8396,891476,0.3153,68.598585,-149.319825,POINT (405549.775526314 7611384.167608298)
8397,891477,0.4184,68.598575,-149.31982299999999,POINT (405549.8148931599 7611383.050217001)
8398,891478,0.4812,68.598563,-149.319818,POINT (405549.9679484972 7611381.705356396)
8399,891479,0.3453,68.59855,-149.319818,POINT (405549.9133106013 7611380.25673877)
8400,891480,0.4789,68.598536,-149.31982,POINT (405549.7730735251 7611378.69975907)
8401,891481,0.4547,68.598523,-149.319821,POINT (405549.6777374335 7611377.252676476)
8402,891482,0.3095,68.598511,-149.319826,POINT (405549.4238114994 7611375.923166121)
8403,891483,0.404,68.59849799999999,-149.319826,POINT (405549.3691734348 7611374.474548511)
8404,891484,0.2594,68.598485,-149.319831,POINT (405549.1110442383 7611373.033606063)
8405,891485,0.3476,68.59846999999999,-149.31983300000002,POINT (405548.9666036832 7611371.365194284)
8406,891486,0.4006,68.59845,-149.319835,POINT (405548.801148314 7611369.139621899)
8407,891487,0.4559,68.598438,-149.31984,POINT (405548.5472214414 7611367.810111632)
8408,891488,0.4501,68.598431,-149.31983300000002,POINT (405548.8026890564 7611367.019341493)
8409,891489,0.4962,68.598416,-149.319845,POINT (405548.2512647559 7611365.366280169)
8410,891490,0.4524,68.598401,-149.319851,POINT (405547.944030086 7611363.704008643)
8411,891491,0.525,68.598378,-149.319853,POINT (405547.7659649347 7611361.144139964)
8412,891492,0.5135,68.598371,-149.319848,POINT (405547.9400362897 7611360.356439853)
8413,891493,0.3556,68.598366,-149.319845,POINT (405548.0411167983 7611359.794674095)
8414,891494,0.4421,68.598355,-149.31985500000002,POINT (405547.5878996323 7611358.584271301)
8415,891495,0.3579,68.598341,-149.319863,POINT (405547.2034700678 7611357.036502098)
8416,891496,0.385,68.598326,-149.31985,POINT (405547.6695059086 7611355.345064524)
8417,891497,0.5101,68.598311,-149.319841,POINT (405547.9727482979 7611353.659767237)
8418,891498,0.3061,68.59830600000001,-149.319841,POINT (405547.9517335505 7611353.102606635)
8419,891499,0.4478,68.598288,-149.319843,POINT (405547.7946832982 7611351.099898566)
8420,891500,0.4063,68.59828,-149.319845,POINT (405547.6796624817 7611350.211511712)
8421,891501,0.4421,68.59826600000001,-149.31984599999998,POINT (405547.5801224789 7611348.652997086)
8422,891502,0.4617,68.598256,-149.319843,POINT (405547.6601888324 7611347.534070719)
8423,891503,0.4709,68.59823,-149.319841,POINT (405547.6323094782 7611344.633765486)
8424,891504,0.4259,68.598213,-149.319845,POINT (405547.3980645009 7611342.745559678)
8425,891505,0.4282,68.59820500000001,-149.319851,POINT (405547.1202484649 7611341.863313093)
8426,891506,0.5608,68.59819300000001,-149.319863,POINT (405546.5814278227 7611340.544548478)
8427,891507,0.4859,68.59818100000001,-149.319873,POINT (405546.1240042195 7611339.222713818)
8428,891508,0.3891,68.59817,-149.31987800000002,POINT (405545.8742771939 7611338.00463593)
8429,891509,0.5561,68.598153,-149.319883,POINT (405545.5993318484 7611336.117965369)
8430,891510,0.5383,68.598138,-149.31989,POINT (405545.2513945524 7611334.457229256)
8431,891511,0.5273,68.598125,-149.31991000000002,POINT (405544.3827775597 7611333.03931375)
8432,891512,0.4645,68.598108,-149.319918,POINT (405543.9857341208 7611331.157248682)
8433,891513,0.4985,68.59810300000001,-149.31991599999998,POINT (405544.0461165421 7611330.597017889)
8434,891514,0.3545,68.598095,-149.31993,POINT (405543.44270686 7611329.727052615)
8435,891515,0.5331,68.598076,-149.31993500000002,POINT (405543.1593530483 7611327.617518089)
8436,891516,0.5152,68.598063,-149.31993799999998,POINT (405542.9826156144 7611326.173506006)
